year,through_month,role,name,inside_personal,npw,npe,loss_ratio,expense_ratio,combined_ratio
2018,10,personal_total,Total,,23227.6,21791.9,70.2,19.8,90.0
2018,10,commercial,Business,,3473.7,3005.6,68.3,20.3,88.6
2018,10,property,Business,,1218.2,1051.6,73.8,34.51,108.31
2018,10,companywide,Total,,27919.5,25849.1,70.2,20.4,90.6
2018,11,agency,Agency,,12571.4,11960.4,69.7,19.2,88.9
2018,11,direct,Direct,,12599.4,11945.6,71.2,20.3,91.5
2018,11,personal_total,Total,,25170.8,23906.0,70.5,19.7,90.2
2018,11,commercial,Business,,3741.8,3306.9,67.5,20.4,87.9
2018,11,property,Business,,1334.9,1166.2,73.6,34.31,107.91
2018,11,companywide,Total,,30247.5,28379.1,70.3,20.4,90.7
2018,12,agency,Agency,,13562.3,13017.2,69.8,19.2,89.0
2018,12,direct,Direct,,13595.3,13017.5,71.4,20.2,91.6
2018,12,personal_total,Total,,27157.6,26034.7,70.6,19.7,90.3
2018,12,commercial,Business,,3996.4,3610.9,66.3,20.4,86.7
2018,12,property,Business,,1455.9,1287.7,72.8,34.11,106.91
2018,12,companywide,Total,,32609.9,30933.3,70.2,20.4,90.6
2019,2,agency,Agency,,2553.7,2410.2,68.0,19.7,87.7
2019,2,direct,Direct,,2704.4,2451.8,70.9,21.3,92.2
2019,2,personal_total,Total,,5258.1,4862.0,69.4,20.5,89.9
2019,2,commercial,Business,,808.6,693.3,64.0,21.0,85.0
2019,2,property,Business,,213.5,235.9,67.4,29.01,96.41
2019,2,companywide,Total,,6280.2,5791.2,68.7,20.9,89.6
2019,3,agency,Agency,,3766.4,3508.5,67.8,19.3,87.1
2019,3,direct,Direct,,3956.1,3576.3,69.9,21.1,91.0
2019,3,personal_total,Total,,7722.5,7084.8,68.9,20.2,89.1
2019,3,commercial,Business,,1165.2,1013.0,62.7,20.9,83.6
2019,3,property,Business,,352.2,362.0,68.1,29.81,97.91
2019,3,companywide,Total,,9239.9,8459.8,68.1,20.7,88.8
2019,4,agency,Agency,,5299.7,4898.5,67.3,19.3,86.6
2019,4,direct,Direct,,5464.3,5002.7,69.0,21.1,90.1
2019,4,personal_total,Total,,10764.0,9901.2,68.2,20.2,88.4
2019,4,commercial,Business,,1651.8,1419.7,63.1,20.8,83.9
2019,4,property,Business,,493.9,487.2,71.5,30.21,101.71
2019,4,companywide,Total,,12909.7,11808.1,67.7,20.7,88.4
2019,5,agency,Agency,,6398.1,6019.7,67.7,19.3,87.0
2019,5,direct,Direct,,6535.2,6152.6,69.5,21.2,90.7
2019,5,personal_total,Total,,12933.3,12172.3,68.6,20.3,88.9
2019,5,commercial,Business,,1989.4,1750.0,63.6,20.9,84.5
2019,5,property,Business,,649.7,617.2,73.1,30.51,103.61
2019,5,companywide,Total,,15572.4,14539.5,68.2,20.8,89.0
2019,6,agency,Agency,,7541.9,7148.1,68.3,19.3,87.6
2019,6,direct,Direct,,7665.9,7309.7,70.0,21.1,91.1
2019,6,personal_total,Total,,15207.8,14457.8,69.2,20.2,89.4
2019,6,commercial,Business,,2347.9,2083.5,65.0,21.0,86.0
2019,6,property,Business,,810.7,743.2,73.0,30.61,103.61
2019,6,companywide,Total,,18366.4,17284.5,68.8,20.8,89.6
2019,7,agency,Agency,,9037.4,8565.9,68.6,19.2,87.8
2019,7,direct,Direct,,9256.4,8763.4,70.1,21.0,91.1
2019,7,personal_total,Total,,18293.8,17329.3,69.4,20.1,89.5
2019,7,commercial,Business,,2783.1,2505.3,65.2,21.1,86.3
2019,7,property,Business,,965.1,876.8,72.9,31.01,103.91
2019,7,companywide,Total,,22042.0,20711.4,69.0,20.7,89.7
2019,8,agency,Agency,,10229.1,9705.5,69.2,19.1,88.3
2019,8,direct,Direct,,10488.7,9933.5,70.4,21.0,91.4
2019,8,personal_total,Total,,20717.8,19639.0,69.8,20.0,89.8
2019,8,commercial,Business,,3117.7,2845.9,66.2,21.1,87.3
2019,8,property,Business,,1127.8,1010.9,72.8,30.91,103.71
2019,8,companywide,Total,,24963.3,23495.8,69.5,20.6,90.1
2019,9,agency,Agency,,11418.2,10851.5,69.2,19.1,88.3
2019,9,direct,Direct,,11746.1,11113.7,70.4,21.1,91.5
2019,9,personal_total,Total,,23164.3,21965.2,69.8,20.1,89.9
2019,9,commercial,Business,,3552.5,3190.4,67.5,21.2,88.7
2019,9,property,Business,,1270.8,1141.1,72.4,30.71,103.11
2019,9,companywide,Total,,27987.6,26296.7,69.7,20.7,90.4
2019,10,agency,Agency,,12918.3,12292.9,69.6,19.0,88.6
2019,10,direct,Direct,,13249.9,12602.0,70.9,21.1,92.0
2019,10,personal_total,Total,,26168.2,24894.9,70.2,20.1,90.3
2019,10,commercial,Business,,4061.3,3630.1,68.5,21.2,89.7
2019,10,property,Business,,1413.8,1278.9,72.5,30.71,103.21
2019,10,companywide,Total,,31643.3,29803.9,70.1,20.7,90.8
2019,11,agency,Agency,,13992.2,13451.4,69.9,19.0,88.9
2019,11,direct,Direct,,14348.6,13800.6,71.3,21.1,92.4
2019,11,personal_total,Total,,28340.8,27252.0,70.6,20.1,90.7
2019,11,commercial,Business,,4352.4,3984.6,68.6,21.2,89.8
2019,11,property,Business,,1546.2,1413.1,71.9,30.61,102.51
2019,11,companywide,Total,,34239.4,32649.7,70.4,20.7,91.1
2019,12,agency,Agency,,15336.5,14904.1,69.8,19.0,88.8
2019,12,direct,Direct,,15765.7,15305.9,71.4,20.9,92.3
2019,12,personal_total,Total,,31102.2,30210.0,70.6,19.9,90.5
2019,12,commercial,Business,,4791.8,4427.6,68.5,21.1,89.6
2019,12,property,Business,,1683.9,1554.8,71.2,30.52,101.72
2019,12,companywide,Total,,37577.9,36192.4,70.4,20.5,90.9
2020,2,agency,Agency,,2805.4,2638.1,70.0,18.8,88.8
2020,2,direct,Direct,,3027.3,2744.9,72.0,22.0,94.0
2020,2,personal_total,Total,,5832.7,5383.0,71.1,20.4,91.5
2020,2,commercial,Business,,931.5,835.2,71.0,21.3,92.3
2020,2,property,Business,,246.3,276.0,54.5,30.21,84.71
2020,2,companywide,Total,,7010.5,6494.2,70.3,21.0,91.3
2020,3,agency,Agency,,4026.5,3828.7,64.7,19.6,84.3
2020,3,direct,Direct,,4297.4,3992.4,65.7,22.4,88.1
2020,3,personal_total,Total,,8323.9,7821.1,65.2,21.1,86.3
2020,3,commercial,Business,,1144.1,1189.0,68.1,22.4,90.5
2020,3,property,Business,,403.3,420.6,58.2,30.11,88.31
2020,3,companywide,Total,,9871.3,9430.7,65.3,21.6,86.9
2020,4,agency,Agency,,5597.3,5318.7,,24.3,83.2
2020,4,direct,Direct,,5927.9,5565.4,,26.8,85.4
2020,4,personal_total,Total,,11525.2,10884.1,,25.6,84.3
2020,4,commercial,Business,,1551.8,1617.0,,23.0,86.4
2020,4,property,Business,,558.5,563.9,,30.01,115.11
2020,4,companywide,Total,,13635.5,13065.0,,25.5,85.9
2020,5,agency,Agency,,6869.4,6527.3,,27.2,85.1
2020,5,direct,Direct,,7275.3,6853.2,,29.6,86.9
2020,5,personal_total,Total,,14144.7,13380.5,,28.4,86.0
2020,5,commercial,Business,,1932.2,1963.8,,23.9,85.5
2020,5,property,Business,,732.8,711.9,,29.71,117.61
2020,5,companywide,Total,,16809.7,16056.2,,27.9,87.4
2020,6,agency,Agency,,8131.2,7747.7,,26.3,85.1
2020,6,direct,Direct,,8624.2,8160.3,,28.4,86.3
2020,6,personal_total,Total,,16755.4,15908.0,,27.4,85.7
2020,6,commercial,Business,,2339.2,2318.0,,24.5,87.4
2020,6,property,Business,,916.7,853.3,,29.81,116.31
2020,6,companywide,Total,,20011.3,19079.3,,27.1,87.3
2020,7,agency,Agency,,9757.8,9280.0,,24.7,84.7
2020,7,direct,Direct,,10410.9,9805.1,,27.0,86.0
2020,7,personal_total,Total,,20168.7,19085.1,,25.9,85.3
2020,7,commercial,Business,,2859.9,2771.9,,23.7,87.0
2020,7,property,Business,,1092.0,1003.7,,30.21,111.01
2020,7,companywide,Total,,24120.6,22860.7,,25.8,86.7
2020,8,agency,Agency,,11071.8,10513.3,,24.0,85.1
2020,8,direct,Direct,,11855.0,11135.4,,26.4,86.6
2020,8,personal_total,Total,,22926.8,21648.7,,25.3,85.8
2020,8,commercial,Business,,3357.9,3146.4,,23.4,87.5
2020,8,property,Business,,1273.6,1154.5,,30.21,115.71
2020,8,companywide,Total,,27558.3,25949.6,,25.3,87.4
2020,9,agency,Agency,,12382.9,11749.3,,23.5,85.1
2020,9,direct,Direct,,13257.2,12470.1,,26.1,86.9
2020,9,personal_total,Total,,25640.1,24219.4,,24.8,86.0
2020,9,commercial,Business,,3949.1,3532.8,,23.2,87.3
2020,9,property,Business,,1437.2,1300.6,,30.11,114.81
2020,9,companywide,Total,,31026.4,29052.8,,24.9,87.5
2020,10,agency,Agency,,13889.8,13300.7,,22.9,85.7
2020,10,direct,Direct,,14806.6,14147.4,,25.5,87.5
2020,10,personal_total,Total,,28696.4,27448.1,,24.2,86.7
2020,10,commercial,Business,,4521.0,4042.2,,22.7,87.4
2020,10,property,Business,,1604.3,1456.3,,30.01,116.71
2020,10,companywide,Total,,34821.7,32946.6,,24.3,88.1
2020,11,agency,Agency,,15053.6,14544.0,63.4,22.5,85.9
2020,11,direct,Direct,,16043.7,15488.2,62.5,25.1,87.6
2020,11,personal_total,Total,,31097.3,30032.2,63.0,23.8,86.8
2020,11,commercial,Business,,4931.4,4457.7,64.8,22.5,87.3
2020,11,property,Business,,1750.9,1607.5,81.4,29.91,111.31
2020,11,companywide,Total,,37779.6,36097.4,64.0,23.9,87.9
2020,12,agency,Agency,,16133.8,15789.5,63.5,22.3,85.8
2020,12,direct,Direct,,17208.8,16830.6,62.9,24.8,87.7
2020,12,personal_total,Total,,33342.6,32620.1,63.2,23.6,86.8
2020,12,commercial,Business,,5315.3,4875.8,64.5,22.5,87.0
2020,12,property,Business,,1910.8,1765.7,77.3,29.82,107.12
2020,12,companywide,Total,,40568.7,39261.6,64.0,23.7,87.7
2021,2,agency,Agency,,3036.9,2824.4,,18.4,86.4
2021,2,direct,Direct,,3430.3,3051.4,,21.7,89.7
2021,2,personal_total,Total,,6467.2,5875.8,,20.1,88.1
2021,2,commercial,Business,,1203.7,966.9,,20.2,84.6
2021,2,property,Business,,285.7,307.6,,30.01,110.31
2021,2,companywide,Total,,7956.6,7150.3,,20.6,88.6
2021,3,agency,Agency,,4458.7,4098.2,,18.8,86.6
2021,3,direct,Direct,,5002.7,4431.7,,22.2,90.6
2021,3,personal_total,Total,,9461.4,8529.9,,20.6,88.7
2021,3,commercial,Business,,1794.1,1417.8,,20.4,83.9
2021,3,property,Business,,473.6,472.5,,30.11,115.01
2021,3,companywide,Total,,11729.1,10420.2,,21.0,89.3
2021,4,agency,Agency,,6181.1,5710.2,,18.7,88.6
2021,4,direct,Direct,,6816.9,6201.4,,21.6,92.0
2021,4,personal_total,Total,,12998.0,11911.6,,20.2,90.4
2021,4,commercial,Business,,2525.7,2008.8,,20.2,85.4
2021,4,property,Business,,656.0,633.4,,30.01,123.81
2021,4,companywide,Total,,16179.7,14553.8,,20.7,91.2
2021,5,agency,Agency,,7467.3,7011.1,,18.7,89.5
2021,5,direct,Direct,,8174.3,7630.7,,21.3,92.4
2021,5,personal_total,Total,,15641.6,14641.8,,20.1,91.0
2021,5,commercial,Business,,3088.7,2495.2,,20.1,86.3
2021,5,property,Business,,851.8,805.6,,29.71,117.51
2021,5,companywide,Total,,19582.1,17942.6,,20.5,91.5
2021,6,agency,Agency,,8784.8,8318.5,72.2,18.7,90.9
2021,6,direct,Direct,,9576.8,9065.6,72.8,21.2,94.0
2021,6,personal_total,Total,,18361.6,17384.1,72.5,20.0,92.5
2021,6,commercial,Business,,3780.4,3039.6,67.9,20.3,88.2
2021,6,property,Business,,1064.5,974.8,86.2,29.62,115.82
2021,6,companywide,Total,,23209.4,21402.5,72.5,20.5,93.0
2021,7,agency,Agency,,10489.0,9957.9,73.4,18.6,92.0
2021,7,direct,Direct,,11493.8,10868.3,73.9,20.8,94.7
2021,7,personal_total,Total,,21982.8,20826.2,73.6,19.8,93.4
2021,7,commercial,Business,,4511.1,3734.7,68.0,20.0,88.0
2021,7,property,Business,,1263.2,1149.6,85.9,29.42,115.32
2021,7,companywide,Total,,27761.0,25716.0,73.4,20.2,93.6
2021,8,agency,Agency,,11863.2,11270.9,74.3,18.6,92.9
2021,8,direct,Direct,,13015.5,12309.7,74.9,20.5,95.4
2021,8,personal_total,Total,,24878.7,23580.6,74.6,19.6,94.2
2021,8,commercial,Business,,5292.7,4316.4,68.7,19.9,88.6
2021,8,property,Business,,1476.3,1326.3,100.8,29.22,130.02
2021,8,companywide,Total,,31651.9,29229.8,74.9,20.1,95.0
2021,9,agency,Agency,,13257.0,12586.4,75.2,18.5,93.7
2021,9,direct,Direct,,14571.7,13755.8,76.2,20.3,96.5
2021,9,personal_total,Total,,27828.7,26342.2,75.7,19.4,95.1
2021,9,commercial,Business,,6154.5,4917.0,68.8,19.9,88.7
2021,9,property,Business,,1668.5,1501.3,95.9,29.22,125.12
2021,9,companywide,Total,,35655.9,32767.3,75.6,20.0,95.6
2021,10,agency,Agency,,14889.6,14235.2,75.6,18.5,94.1
2021,10,direct,Direct,,16315.3,15572.9,76.9,20.0,96.9
2021,10,personal_total,Total,,31204.9,29808.1,76.4,19.2,95.6
2021,10,commercial,Business,,6943.1,5672.2,69.6,19.7,89.3
2021,10,property,Business,,1850.1,1677.5,91.2,29.11,120.31
2021,10,companywide,Total,,40002.5,37165.1,76.0,19.8,95.8
2021,11,agency,Agency,,16107.5,15557.2,,18.5,94.2
2021,11,direct,Direct,,17652.6,17031.0,,19.6,96.6
2021,11,personal_total,Total,,33760.1,32588.2,,19.1,95.4
2021,11,commercial,Business,,7497.6,6302.8,,19.7,89.3
2021,11,property,Business,,2029.9,1857.1,,29.11,115.51
2021,11,companywide,Total,,43291.9,40755.5,,19.6,95.4
2021,12,agency,Agency,,17257.9,16881.0,,18.5,94.1
2021,12,direct,Direct,,18910.9,18492.3,,19.4,96.6
2021,12,personal_total,Total,,36168.8,35373.3,,19.0,95.4
2021,12,commercial,Business,,8015.9,6945.2,,19.6,88.9
2021,12,property,Business,,2216.2,2042.5,,28.91,115.31
2021,12,companywide,Total,,46405.2,44368.7,,19.6,95.3
2022,2,agency,Agency,,3112.2,2988.4,,17.8,92.0
2022,2,direct,Direct,,3620.9,3306.8,,19.9,97.0
2022,2,personal_total,Total,,6733.1,6295.2,,18.9,94.6
2022,2,commercial,Business,,2153.9,1441.5,,18.9,90.8
2022,2,property,Business,,323.9,363.8,,27.91,79.21
2022,2,companywide,Total,,9210.9,8100.9,,19.3,93.3
2022,3,agency,Agency,,4516.4,4323.3,,18.2,93.3
2022,3,direct,Direct,,5202.5,4793.6,,19.7,96.9
2022,3,personal_total,Total,,9718.9,9116.9,,19.0,95.2
2022,3,commercial,Business,,2925.7,2127.2,,19.5,90.5
2022,3,property,Business,,536.1,558.1,,27.91,98.51
2022,3,companywide,Total,,13181.0,11802.9,,19.5,94.5
2022,4,agency,Agency,,6291.6,5998.0,,17.8,93.5
2022,4,direct,Direct,,7154.9,6667.1,,19.0,96.1
2022,4,personal_total,Total,,13446.5,12665.1,,18.4,94.9
2022,4,commercial,Business,,3810.9,3001.4,,19.2,90.9
2022,4,property,Business,,742.9,749.6,,27.51,108.41
2022,4,companywide,Total,,18001.7,16417.0,,19.0,94.8
2022,5,agency,Agency,,7629.5,7341.4,76.0,17.7,93.7
2022,5,direct,Direct,,8637.0,8177.2,77.4,19.0,96.4
2022,5,personal_total,Total,,16266.5,15518.6,76.7,18.4,95.1
2022,5,commercial,Business,,4498.5,3712.1,71.0,19.4,90.4
2022,5,property,Business,,959.6,948.9,86.6,26.8,113.4
2022,5,companywide,Total,,21726.0,20180.6,76.1,19.0,95.1
2022,6,agency,Agency,,9010.0,8689.8,76.3,17.4,93.7
2022,6,direct,Direct,,10181.4,9699.5,77.5,18.9,96.4
2022,6,personal_total,Total,,19191.4,18389.3,76.9,18.2,95.1
2022,6,commercial,Business,,5234.5,4431.6,70.6,19.3,89.9
2022,6,property,Business,,1175.7,1128.6,86.4,26.8,113.2
2022,6,companywide,Total,,25603.1,23950.8,76.2,18.8,95.0
2022,7,agency,Agency,,10825.1,10385.5,75.8,17.4,93.2
2022,7,direct,Direct,,12333.7,11625.1,77.1,18.6,95.7
2022,7,personal_total,Total,,23158.8,22010.6,76.5,18.0,94.5
2022,7,commercial,Business,,5989.9,5313.1,69.6,18.9,88.5
2022,7,property,Business,,1382.1,1319.6,83.4,27.0,110.4
2022,7,companywide,Total,,30532.5,28644.8,75.6,18.6,94.2
2022,8,agency,Agency,,12299.4,11752.1,75.8,17.6,93.4
2022,8,direct,Direct,,14050.4,13187.8,77.0,18.5,95.5
2022,8,personal_total,Total,,26349.8,24939.9,76.4,18.1,94.5
2022,8,commercial,Business,,6660.2,6030.3,69.9,19.1,89.0
2022,8,property,Business,,1601.8,1508.2,81.0,27.0,108.0
2022,8,companywide,Total,,34613.6,32480.2,75.4,18.7,94.1
2022,9,agency,Agency,,13754.9,13131.7,78.5,17.6,96.1
2022,9,direct,Direct,,15765.5,14776.9,78.9,18.5,97.4
2022,9,personal_total,Total,,29520.4,27908.6,78.7,18.1,96.8
2022,9,commercial,Business,,7298.4,6749.5,70.6,19.3,89.9
2022,9,property,Business,,1800.2,1689.6,89.9,27.2,117.1
2022,9,companywide,Total,,38620.9,36349.7,77.7,18.8,96.5
2022,10,agency,Agency,,15601.6,14882.5,78.8,17.7,96.5
2022,10,direct,Direct,,17851.8,16806.9,78.9,18.3,97.2
2022,10,personal_total,Total,,33453.4,31689.4,78.9,18.0,96.9
2022,10,commercial,Business,,8349.2,7647.7,70.9,19.2,90.1
2022,10,property,Business,,2003.3,1883.1,86.5,27.3,113.8
2022,10,companywide,Total,,43808.0,41222.4,77.7,18.7,96.4
2022,11,agency,Agency,,16985.9,16303.9,78.4,17.8,96.2
2022,11,direct,Direct,,19422.7,18459.5,78.6,18.0,96.6
2022,11,personal_total,Total,,36408.6,34763.4,78.5,17.9,96.4
2022,11,commercial,Business,,8901.0,8373.0,71.2,19.4,90.6
2022,11,property,Business,,2195.5,2072.4,83.8,27.2,111.0
2022,11,companywide,Total,,47507.1,45211.2,77.4,18.6,96.0
2022,12,agency,Agency,,18334.2,17744.7,78.1,17.8,95.9
2022,12,direct,Direct,,20944.3,20135.5,78.6,17.6,96.2
2022,12,personal_total,Total,,39278.5,37880.2,78.3,17.7,96.0
2022,12,commercial,Business,,9398.8,9088.3,71.5,19.6,91.1
2022,12,property,Business,,2401.7,2270.0,83.3,27.2,110.5
2022,12,companywide,Total,,51081.1,49241.2,77.3,18.5,95.8
2023,2,agency,Agency,,3730.2,3326.8,75.2,18.3,93.5
2023,2,direct,Direct,,4657.3,3890.3,77.6,20.5,98.1
2023,2,personal_total,Total,,8387.5,7217.1,76.5,19.5,96.0
2023,2,commercial,Business,,2627.3,1601.9,74.8,21.7,96.5
2023,2,property,Business,,375.0,389.8,52.6,31.2,83.8
2023,2,companywide,Total,,11389.9,9209.3,75.2,20.4,95.6
2023,3,agency,Agency,,5414.4,4860.2,78.0,18.7,96.7
2023,3,direct,Direct,,6698.8,5717.4,79.7,20.7,100.4
2023,3,personal_total,Total,,12113.2,10577.6,79.0,19.7,98.7
2023,3,commercial,Business,,3366.9,2356.1,76.3,22.1,98.4
2023,3,property,Business,,629.4,598.7,75.4,30.1,105.5
2023,3,companywide,Total,,16109.7,13533.1,78.4,20.6,99.0
2023,4,agency,Agency,,7680.8,6827.3,78.6,18.4,97.0
2023,4,direct,Direct,,9224.7,8065.5,80.0,18.8,98.8
2023,4,personal_total,Total,,16905.5,14892.8,79.3,18.7,98.0
2023,4,commercial,Business,,4406.8,3290.4,75.6,21.3,96.9
2023,4,property,Business,,872.6,808.0,88.3,29.7,118.0
2023,4,companywide,Total,,22185.1,18991.9,79.1,19.6,98.7
2023,5,agency,Agency,,9331.7,8435.6,79.5,18.3,97.8
2023,5,direct,Direct,,11006.8,9973.5,81.1,17.7,98.8
2023,5,personal_total,Total,,20338.5,18409.1,80.3,18.0,98.3
2023,5,commercial,Business,,5042.8,4047.5,76.1,20.9,97.0
2023,5,property,Business,,1124.9,1024.9,83.6,28.8,112.4
2023,5,companywide,Total,,26506.5,23482.3,79.7,19.0,98.7
2023,6,agency,Agency,,10948.1,10067.4,80.8,18.3,99.1
2023,6,direct,Direct,,12765.2,11898.1,82.4,16.7,99.1
2023,6,personal_total,Total,,23713.3,21965.5,81.7,17.4,99.1
2023,6,commercial,Business,,5733.3,4810.2,76.8,20.6,97.4
2023,6,property,Business,,1379.7,1221.0,90.8,28.8,119.6
2023,6,companywide,Total,,30826.6,27997.5,81.2,18.5,99.7
2023,7,agency,Agency,,13131.8,12133.1,79.9,18.1,98.0
2023,7,direct,Direct,,15466.4,14324.4,81.5,15.8,97.3
2023,7,personal_total,Total,,28598.2,26457.5,80.8,16.8,97.6
2023,7,commercial,Business,,6558.0,5753.1,76.3,20.3,96.6
2023,7,property,Business,,1620.7,1431.7,85.3,29.2,114.5
2023,7,companywide,Total,,36777.1,33643.3,80.2,18.0,98.2
2023,8,agency,Agency,,14841.9,13799.1,79.7,18.2,97.9
2023,8,direct,Direct,,17565.5,16281.1,81.3,15.3,96.6
2023,8,personal_total,Total,,32407.4,30080.2,80.6,16.6,97.2
2023,8,commercial,Business,,7241.0,6517.6,78.3,20.2,98.5
2023,8,property,Business,,1872.2,1643.7,83.3,29.1,112.4
2023,8,companywide,Total,,41520.9,38242.5,80.3,17.8,98.1
2023,9,agency,Agency,,16604.4,15481.4,79.0,18.2,97.2
2023,9,direct,Direct,,19762.5,18259.9,80.5,15.1,95.6
2023,9,personal_total,Total,,36366.9,33741.3,79.8,16.5,96.3
2023,9,commercial,Business,,7948.2,7296.8,77.8,20.2,98.0
2023,9,property,Business,,2104.9,1852.8,79.9,29.0,108.9
2023,9,companywide,Total,,46420.4,42891.8,79.5,17.7,97.2
2023,10,agency,Agency,,18601.3,17424.7,78.7,18.2,96.9
2023,10,direct,Direct,,22094.3,20552.5,80.1,14.7,94.8
2023,10,personal_total,Total,,40695.6,37977.2,79.5,16.3,95.8
2023,10,commercial,Business,,8889.0,8196.6,78.3,20.0,98.3
2023,10,property,Business,,2364.3,2100.4,75.1,28.9,104.0
2023,10,companywide,Total,,51949.2,48275.0,79.1,17.5,96.6
2023,11,agency,Agency,,20412.1,19267.8,78.1,18.1,96.2
2023,11,direct,Direct,,24156.8,22730.8,79.5,14.5,94.0
2023,11,personal_total,Total,,44568.9,41998.6,78.9,16.1,95.0
2023,11,commercial,Business,,9515.2,9035.0,79.3,19.9,99.2
2023,11,property,Business,,2589.9,2319.6,72.7,29.2,101.9
2023,11,companywide,Total,,56674.3,53354.0,78.6,17.4,96.0
2023,12,agency,Agency,,22277.9,21198.2,77.0,18.1,95.1
2023,12,direct,Direct,,26303.1,25015.1,78.4,14.3,92.7
2023,12,personal_total,Total,,48581.0,46213.3,77.8,16.0,93.8
2023,12,commercial,Business,,10138.3,9898.7,79.0,19.8,98.8
2023,12,property,Business,,2830.6,2551.4,69.6,29.3,98.9
2023,12,companywide,Total,,61550.2,58664.4,77.6,17.3,94.9
2024,2,agency,Agency,,4085.0,3822.8,66.9,18.0,84.9
2024,2,direct,Direct,,5169.5,4559.2,69.7,16.7,86.4
2024,2,personal_total,Total,,9254.5,8382.0,68.4,17.3,85.7
2024,2,commercial,Business,,1519.9,1668.1,72.9,19.3,92.2
2024,2,property,Business,,441.8,464.9,63.1,29.2,92.3
2024,2,companywide,Total,,11216.2,10515.1,68.9,18.1,87.0
2024,3,agency,Agency,,6398.8,5857.7,65.9,17.9,83.8
2024,3,direct,Direct,,8082.1,7020.5,67.9,17.2,85.1
2024,3,personal_total,Total,,14480.9,12878.2,67.0,17.5,84.5
2024,3,commercial,Business,,3747.7,2557.4,72.4,19.4,91.8
2024,3,property,Business,,733.4,712.8,64.8,28.6,93.4
2024,3,companywide,Total,,18962.2,16148.6,67.8,18.3,86.1
2024,4,agency,Agency,,8673.1,7866.5,66.4,17.9,84.3
2024,4,direct,Direct,,10749.4,9466.6,68.7,17.5,86.2
2024,4,personal_total,Total,,19422.5,17333.1,67.7,17.7,85.4
2024,4,commercial,Business,,4694.4,3433.5,71.5,19.2,90.7
2024,4,property,Business,,1022.9,956.6,70.7,28.7,99.4
2024,4,companywide,Total,,25140.2,21723.6,68.4,18.4,86.8
2024,5,agency,Agency,,10952.9,9983.1,68.0,17.9,85.9
2024,5,direct,Direct,,13366.4,12055.0,69.9,17.7,87.6
2024,5,personal_total,Total,,24319.3,22038.1,69.1,17.8,86.9
2024,5,commercial,Business,,5502.4,4338.4,71.9,19.1,91.0
2024,5,property,Business,,1293.2,1204.2,108.5,28.6,137.1
2024,5,companywide,Total,,31115.3,27581.1,71.2,18.5,89.7
2024,6,agency,Agency,,13132.7,12071.1,67.6,18.0,85.6
2024,6,direct,Direct,,15910.2,14616.0,69.5,18.0,87.5
2024,6,personal_total,Total,,29042.9,26687.1,68.6,18.0,86.6
2024,6,commercial,Business,,6256.2,5221.9,71.0,19.2,90.2
2024,6,property,Business,,1564.3,1448.7,101.6,28.8,130.4
2024,6,companywide,Total,,36863.8,33358.1,70.4,18.7,89.1
2024,7,agency,Agency,,15476.1,14265.5,67.5,18.1,85.6
2024,7,direct,Direct,,18951.9,17317.0,69.4,18.5,87.9
2024,7,personal_total,Total,,34428.0,31582.5,68.6,18.3,86.9
2024,7,commercial,Business,,6984.5,6132.0,70.8,19.3,90.1
2024,7,property,Business,,1829.4,1709.2,93.6,28.8,122.4
2024,7,companywide,Total,,43242.3,39424.2,69.9,19.0,88.9
2024,8,agency,Agency,,17845.0,16425.3,66.9,18.3,85.2
2024,8,direct,Direct,,21979.2,19981.0,69.3,19.0,88.3
2024,8,personal_total,Total,,39824.2,36406.3,68.2,18.7,86.9
2024,8,commercial,Business,,7820.9,7021.6,70.9,19.3,90.2
2024,8,property,Business,,2103.8,1963.7,82.3,28.9,111.2
2024,8,companywide,Total,,49749.4,45392.1,69.3,19.2,88.5
2024,9,agency,Agency,,20237.3,18698.9,67.6,18.4,86.0
2024,9,direct,Direct,,25095.2,22796.2,69.7,19.4,89.1
2024,9,personal_total,Total,,45332.5,41495.1,68.8,18.9,87.7
2024,9,commercial,Business,,8634.5,7948.6,70.4,19.3,89.7
2024,9,property,Business,,2351.9,2210.5,83.3,29.2,112.5
2024,9,companywide,Total,,56319.4,51654.8,69.7,19.4,89.1
2024,10,agency,Agency,,22581.8,21004.1,68.4,18.4,86.8
2024,10,direct,Direct,,28003.7,25663.6,70.1,19.7,89.8
2024,10,personal_total,Total,,50585.5,46667.7,69.4,19.1,88.5
2024,10,commercial,Business,,9699.5,8888.4,71.2,19.2,90.4
2024,10,property,Business,,2611.7,2485.1,79.6,29.0,108.6
2024,10,companywide,Total,,62897.2,58041.8,70.0,19.6,89.6
2024,11,agency,Agency,,24683.0,23195.2,68.1,18.4,86.5
2024,11,direct,Direct,,30601.4,28395.0,70.0,19.9,89.9
2024,11,personal_total,Total,,55284.4,51590.2,69.1,19.2,88.3
2024,11,commercial,Business,,10327.1,9754.7,70.6,19.3,89.9
2024,11,property,Business,,2848.4,2736.7,74.8,28.9,103.7
2024,11,companywide,Total,,68460.5,64082.2,69.6,19.7,89.3
2024,12,agency,Agency,,26967.0,25640.0,67.7,18.4,86.1
2024,12,direct,Direct,,33432.0,31458.0,69.8,19.9,89.7
2024,12,property,Property,yes,3071.0,2993.0,69.3,29.0,98.3
2024,12,personal_total,Total,,63470.0,60091.0,68.9,19.7,88.6
